DEMANDA_TOTAL;FACTOR_SOLAR;FACTOR_EOLICO;POTENCIA_SOLAR;POTENCIA_EOLICA;DEMANDA_RESIDUAL;DEMANDA_RESIDUAL_POSITIVA
897;0;0.404513143;0;606.7697145;290.2302855;290.2302855
894;1.20E-06;0.4193167;0.0003;628.97505;265.02465;265.02465
930;0.015822046;0.42269439;3.9555115;634.041585;292.0029035;292.0029035
942;0.154891369;0.348490316;38.72284225;522.735474;380.5416838;380.5416838
1005;0.370166536;0.19408538;92.541634;291.12807;621.330296;621.330296
1085;0.610630671;0.227278149;152.6576678;340.9172235;591.4251088;591.4251088
1113;0.822517527;0.21375194;205.6293818;320.62791;586.7427083;586.7427083
1133;0.824825414;0.164385319;206.2063535;246.5779785;680.215668;680.215668
1144;0.863706947;0.097978243;215.9267368;146.9673645;781.1058988;781.1058988
1133;0.728667802;0.08001463;182.1669505;120.021945;830.8111045;830.8111045
1099;0.671714271;0.066594079;167.9285678;99.8911185;831.1803138;831.1803138
1070;0.429674701;0.071320076;107.4186753;106.980114;855.6012108;855.6012108
1050;0.29487714;0.100137887;73.719285;150.2068305;826.0738845;826.0738845
1036;0.152257874;0.136614779;38.0644685;204.9221685;793.013363;793.013363
1050;0.044729373;0.113865968;11.18234325;170.798952;868.0187048;868.0187048
1095;0.000159918;0.155720689;0.0399795;233.5810335;861.378987;861.378987
1288;0;0.246899598;0;370.349397;917.650603;917.650603
1313;0;0.342782574;0;514.173861;798.826139;798.826139
1234;0;0.459627222;0;689.440833;544.559167;544.559167
1145;0;0.355877382;0;533.816073;611.183927;611.183927
1052;0;0.419218841;0;628.8282615;423.1717385;423.1717385
958;0;0.431995451;0;647.9931765;310.0068235;310.0068235
870;0;0.221568688;0;332.353032;537.646968;537.646968
825;0;0.123397443;0;185.0961645;639.9038355;639.9038355
815;1.53E-05;0.138283777;0.003825;207.4256655;607.5705095;607.5705095
816;6.47E-06;0.172948563;0.0016175;259.4228445;556.575538;556.575538
827;0.012736316;0.169930659;3.184079;254.8959885;568.9199325;568.9199325
792;0.067957456;0.201500058;16.989364;302.250087;472.760549;472.760549
838;0.21920359;0.170680964;54.8008975;256.021446;527.1776565;527.1776565
913;0.318452616;0.081505006;79.613154;122.257509;711.129337;711.129337
974;0.342046777;0.066205554;85.51169425;99.308331;789.1799748;789.1799748
1009;0.339104109;0.062621162;84.77602725;93.931743;830.2922298;830.2922298
1025;0.274572909;0.052442532;68.64322725;78.663798;877.6929748;877.6929748
1023;0.427023802;0.050659864;106.7559505;75.989796;840.2542535;840.2542535
996;0.442480807;0.040656575;110.6202018;60.9848625;824.3949358;824.3949358
967;0.533496746;0.042481756;133.3741865;63.722634;769.9031795;769.9031795
959;0.510112941;0.090091698;127.5282353;135.137547;696.3342178;696.3342178
959;0.234310128;0.066481484;58.577532;99.722226;800.700242;800.700242
961;0.067762891;0.095895733;16.94072275;143.8435995;800.2156778;800.2156778
994;0.000233082;0.125509121;0.0582705;188.2636815;805.678048;805.678048
1203;0;0.155810221;0;233.7153315;969.2846685;969.2846685
1284;0;0.216057985;0;324.0869775;959.9130225;959.9130225
1252;0;0.250841601;0;376.2624015;875.7375985;875.7375985
1160;0;0.283384913;0;425.0773695;734.9226305;734.9226305
1053;0;0.180666641;0;270.9999615;782.0000385;782.0000385
951;0;0.091965404;0;137.948106;813.051894;813.051894
878;0;0.060266448;0;90.399672;787.600328;787.600328
851;0;0.062318542;0;93.477813;757.522187;757.522187
849;0;0.069711354;0;104.567031;744.432969;744.432969
877;5.33E-05;0.077130145;0.013325;115.6952175;761.2914575;761.2914575
981;0.036941687;0.161231268;9.23542175;241.846902;729.9176763;729.9176763
1066;0.2275797;0.165767984;56.894925;248.651976;760.453099;760.453099
1131;0.377255961;0.157039244;94.31399025;235.558866;801.1271438;801.1271438
1192;0.507683903;0.246085491;126.9209758;369.1282365;695.9507878;695.9507878
1228;0.627520551;0.212143189;156.8801378;318.2147835;752.9050788;752.9050788
1252;0.822575049;0.230080755;205.6437623;345.1211325;701.2351053;701.2351053
1232;0.846215837;0.215678082;211.5539593;323.517123;696.9289178;696.9289178
1216;0.799277567;0.139382059;199.8193918;209.0730885;807.1075198;807.1075198
1187;0.742333777;0.063423228;185.5834443;95.134842;906.2817138;906.2817138
1170;0.623433667;0.042156706;155.8584168;63.235059;950.9065243;950.9065243
1155;0.428678705;0.049336476;107.1696763;74.004714;973.8256098;973.8256098
1140;0.271799297;0.061345686;67.94982425;92.018529;980.0316468;980.0316468
1132;0.069051522;0.101061966;17.2628805;151.592949;963.1441705;963.1441705
1152;0.000308772;0.271824214;0.077193;407.736321;744.186486;744.186486
1364;0;0.523646842;0;785.470263;578.529737;578.529737
1428;0;0.631355654;0;947.033481;480.966519;480.966519
1364;0;0.759783673;0;1139.67551;224.3244905;224.3244905
1234;0;0.781875684;0;1172.813526;61.186474;61.186474
1088;0;0.773665255;0;1160.497883;-72.4978825;0
976;0;0.61428351;0;921.425265;54.574735;54.574735
891;0;0.683918021;0;1025.877032;-134.8770315;0
855;0;0.557591742;0;836.387613;18.612387;18.612387
850;0;0.439351545;0;659.0273175;190.9726825;190.9726825
884;0.000137541;0.36857589;0.03438525;552.863835;331.1017798;331.1017798
978;0.038708094;0.198397675;9.6770235;297.5965125;670.726464;670.726464
1067;0.232081933;0.208264943;58.02048325;312.3974145;696.5821023;696.5821023
1135;0.47208478;0.052969729;118.021195;79.4545935;937.5242115;937.5242115
1185;0.682044577;0.079726155;170.5111443;119.5892325;894.8996233;894.8996233
1202;0.836189106;0.115369296;209.0472765;173.053944;819.8987795;819.8987795
1234;0.933528247;0.145977157;233.3820618;218.9657355;781.6522028;781.6522028
1219;0.944955202;0.082886312;236.2388005;124.329468;858.4317315;858.4317315
1201;0.907353381;0.068152532;226.8383453;102.228798;871.9328568;871.9328568
1185;0.823878869;0.071869199;205.9697173;107.8037985;871.2264843;871.2264843
1176;0.701547208;0.073258779;175.386802;109.8881685;890.7250295;890.7250295
1163;0.502287905;0.060038511;125.5719763;90.0577665;947.3702573;947.3702573
1162;0.263578986;0.107858947;65.8947465;161.7884205;934.316833;934.316833
1150;0.066691062;0.143147841;16.6727655;214.7217615;918.605473;918.605473
1172;0.000137694;0.345273056;0.0344235;517.909584;654.0559925;654.0559925
1345;0;0.582471335;0;873.7070025;471.2929975;471.2929975
1381;0;0.881788614;0;1322.682921;58.317079;58.317079
1320;0;0.946601092;0;1419.901638;-99.901638;0
1210;0;0.930174113;0;1395.26117;-185.2611695;0
1053;0;0.88203159;0;1323.047385;-270.047385;0
941;0;0.898392236;0;1347.588354;-406.588354;0
864;0;0.901308809;0;1351.963214;-487.9632135;0
832;0;0.94092234;0;1411.38351;-579.38351;0
847;0;0.905470824;0;1358.206236;-511.206236;0
880;5.72E-05;0.830612406;0.0143;1245.918609;-365.932909;0
978;0.030224951;0.883537362;7.55623775;1325.306043;-354.8622808;0
1075;0.197455388;0.919728975;49.363847;1379.593463;-353.9573095;0
1144;0.40654167;0.826119707;101.6354175;1239.179561;-196.814978;0
1205;0.593456113;0.658030005;148.3640283;987.0450075;69.59096425;69.59096425
1213;0.718154176;0.637690257;179.538544;956.5353855;76.9260705;76.9260705
1244;0.761597243;0.679809044;190.3993108;1019.713566;33.88712325;33.88712325
1226;0.684115493;0.748883863;171.0288733;1123.325795;-68.35466775;0
1211;0.629315173;0.733684285;157.3287933;1100.526428;-46.85522075;0
1206;0.537054458;0.738745544;134.2636145;1108.118316;-36.3819305;0
1191;0.344771826;0.789678875;86.1929565;1184.518313;-79.711269;0
1186;0.286383653;0.712808181;71.59591325;1069.212272;45.19181525;45.19181525
1166;0.13303198;0.847327229;33.257995;1270.990844;-138.2488385;0
1150;0.02355933;0.85766282;5.8898325;1286.49423;-142.3840625;0
1184;2.06E-06;0.938282812;0.000515;1407.424218;-223.424733;0
1356;0;0.981152432;0;1471.728648;-115.728648;0
1380;0;0.969231296;0;1453.846944;-73.846944;0
1315;0;0.980163509;0;1470.245264;-155.2452635;0
1188;0;0.954398362;0;1431.597543;-243.597543;0
1059;0;0.960654173;0;1440.98126;-381.9812595;0
970;0;0.968283254;0;1452.424881;-482.424881;0
936;0;0.720783938;0;1081.175907;-145.175907;0
927;0;0.816384686;0;1224.577029;-297.577029;0
965;0;0.921332594;0;1381.998891;-416.998891;0
1054;0;0.912952258;0;1369.428387;-315.428387;0
1208;0.003862997;0.675689808;0.96574925;1013.534712;193.4995388;193.4995388
1291;0.027223415;0.720305597;6.80585375;1080.458396;203.7357508;203.7357508
1220;0.107370325;0.738594019;26.84258125;1107.891029;85.26639025;85.26639025
1204;0.348252472;0.930771498;87.063118;1396.157247;-279.220365;0
1229;0.571791772;0.859549166;142.947943;1289.323749;-203.271692;0
1235;0.773637172;0.740672845;193.409293;1111.009268;-69.4185605;0
1224;0.79462875;0.367278958;198.6571875;550.918437;474.4243755;474.4243755
1227;0.835444784;0.189556747;208.861196;284.3351205;733.8036835;733.8036835
1253;0.751290064;0.090613163;187.822516;135.9197445;929.2577395;929.2577395
1248;0.533199194;0.063783717;133.2997985;95.6755755;1019.024626;1019.024626
1241;0.343775863;0.116278925;85.94396575;174.4183875;980.6376468;980.6376468
1243;0.192637959;0.139388114;48.15948975;209.082171;985.7583393;985.7583393
1213;0.054150312;0.10295224;13.537578;154.42836;1045.034062;1045.034062
1193;0.000354327;0.296926127;0.08858175;445.3891905;747.5222278;747.5222278
1358;0;0.611246302;0;916.869453;441.130547;441.130547
1423;0;0.676099831;0;1014.149747;408.8502535;408.8502535
1356;0;0.633415279;0;950.1229185;405.8770815;405.8770815
1233;0;0.556222839;0;834.3342585;398.6657415;398.6657415
1102;0;0.524059491;0;786.0892365;315.9107635;315.9107635
994;0;0.420935083;0;631.4026245;362.5973755;362.5973755
911;0;0.50560849;0;758.412735;152.587265;152.587265
866;0;0.713145258;0;1069.717887;-203.717887;0
863;2.81E-05;0.722463209;0.007025;1083.694814;-220.7018385;0
897;0.000192827;0.643422683;0.04820675;965.1340245;-68.18223125;0
984;0.022061305;0.489937411;5.51532625;734.9061165;243.5785573;243.5785573
1053;0.11123308;0.919565896;27.80827;1379.348844;-354.157114;0
1119;0.218797734;0.941783471;54.6994335;1412.675207;-348.37464;0
1176;0.323249448;0.899957233;80.812362;1349.93585;-254.7482115;0
1195;0.599109822;0.955084252;149.7774555;1432.626378;-387.4038335;0
1219;0.78228965;0.953874269;195.5724125;1430.811404;-407.383816;0
1219;0.564198561;0.764163312;141.0496403;1146.244968;-68.29460825;0
1214;0.600200435;0.721517814;150.0501088;1082.276721;-18.32682975;0
1198;0.498702917;0.728069136;124.6757293;1092.103704;-18.77943325;0
1183;0.414504039;0.4590721;103.6260098;688.60815;390.7658403;390.7658403
1187;0.202347593;0.309251767;50.58689825;463.8776505;672.5354513;672.5354513
1179;0.113652209;0.567115138;28.41305225;850.672707;299.9142408;299.9142408
1159;0.012721666;0.812989865;3.1804165;1219.484798;-63.665214;0
1164;0.000379804;0.866072475;0.094951;1299.108713;-135.2036635;0
1317;0;0.760932609;0;1141.398914;175.6010865;175.6010865
1352;0;0.840294665;0;1260.441998;91.5580025;91.5580025
1297;0;0.725024821;0;1087.537232;209.4627685;209.4627685
1184;0;0.692559248;0;1038.838872;145.161128;145.161128
1066;0;0.623179905;0;934.7698575;131.2301425;131.2301425
971;0;0.739777939;0;1109.666909;-138.6669085;0
898;0;0.71815784;0;1077.23676;-179.23676;0
861;0;0.83836749;0;1257.551235;-396.551235;0
846;0;0.709149043;0;1063.723565;-217.7235645;0
864;5.19E-06;0.685876472;0.0012975;1028.814708;-164.8160055;0
893;0.019090414;0.621055669;4.7726035;931.5835035;-43.356107;0
907;0.120202694;0.550028866;30.0506735;825.043299;51.9060275;51.9060275
982;0.286187732;0.401350062;71.546933;602.025093;308.427974;308.427974
1056;0.467608507;0.489856754;116.9021268;734.785131;204.3127423;204.3127423
1090;0.298181608;0.501163874;74.545402;751.745811;263.708787;263.708787
1111;0.241018907;0.355244422;60.25472675;532.866633;517.8786403;517.8786403
1130;0.116732902;0.385920884;29.1832255;578.881326;521.9354485;521.9354485
1126;0.101346616;0.297067873;25.336654;445.6018095;655.0615365;655.0615365
1099;0.10812515;0.161602603;27.0312875;242.4039045;829.564808;829.564808
1079;0.162227412;0.069884074;40.556853;104.826111;933.617036;933.617036
1077;0.050284741;0.097217314;12.57118525;145.825971;918.6028438;918.6028438
1110;0.018841547;0.056661387;4.71038675;84.9920805;1020.297533;1020.297533
1111;0.006502547;0.297480425;1.62563675;446.2206375;663.1537258;663.1537258
1157;0.000155201;0.092821031;0.03880025;139.2315465;1017.729653;1017.729653
1283;0.000263061;0.248921572;0.06576525;373.382358;909.5518768;909.5518768
1271;0;0.182642799;0;273.9641985;997.0358015;997.0358015
1181;0;0.043380012;0;65.070018;1115.929982;1115.929982
1095;0;0.074414323;0;111.6214845;983.3785155;983.3785155
1010;0;0.227052347;0;340.5785205;669.4214795;669.4214795
918;0;0.47552305;0;713.284575;204.715425;204.715425
842;0;0.623234821;0;934.8522315;-92.8522315;0
781;0;0.759342856;0;1139.014284;-358.014284;0
779;0;0.483448844;0;725.173266;53.826734;53.826734
789;3.10E-05;0.373248222;0.00775;559.872333;229.119917;229.119917
781;0.017518279;0.50267758;4.37956975;754.01637;22.60406025;22.60406025
743;0.124665743;0.371852045;31.16643575;557.7780675;154.0554968;154.0554968
799;0.239935271;0.255353541;59.98381775;383.0303115;355.9858708;355.9858708
862;0.353073156;0.332586032;88.268289;498.879048;274.852663;274.852663
917;0.523637044;0.357063467;130.909261;535.5952005;250.4955385;250.4955385
947;0.596545364;0.437283861;149.136341;655.9257915;141.9378675;141.9378675
974;0.722600039;0.643851712;180.6500098;965.777568;-172.4275778;0
971;0.611499783;0.576023622;152.8749458;864.035433;-45.91037875;0
945;0.72994797;0.570895737;182.4869925;856.3436055;-93.830598;0
925;0.507793684;0.419871027;126.948421;629.8065405;168.2450385;168.2450385
915;0.399857181;0.467021566;99.96429525;700.532349;114.5033558;114.5033558
919;0.283476074;0.498053347;70.8690185;747.0800205;101.050961;101.050961
923;0.077543358;0.271596922;19.3858395;407.395383;496.2187775;496.2187775
951;0.00067504;0.370104916;0.16876;555.157374;395.673866;395.673866
1132;0;0.539291096;0;808.936644;323.063356;323.063356
1211;0;0.611510133;0;917.2651995;293.7348005;293.7348005
1164;0;0.68972005;0;1034.580075;129.419925;129.419925
1084;0;0.693115667;0;1039.673501;44.3264995;44.3264995
981;0;0.490451056;0;735.676584;245.323416;245.323416
885;0;0.349421989;0;524.1329835;360.8670165;360.8670165
816;0;0.359982006;0;539.973009;276.026991;276.026991
800;0;0.307071602;0;460.607403;339.392597;339.392597
808;0;0.212318731;0;318.4780965;489.5219035;489.5219035
842;0.000234919;0.187795105;0.05872975;281.6926575;560.2486128;560.2486128
932;0.047874073;0.131200293;11.96851825;196.8004395;723.2310423;723.2310423
1016;0.245120564;0.087998425;61.280141;131.9976375;822.7222215;822.7222215
1085;0.48237489;0.06055455;120.5937225;90.831825;873.5744525;873.5744525
1143;0.691513931;0.079187882;172.8784828;118.781823;851.3396943;851.3396943
1166;0.845079263;0.07250061;211.2698158;108.750915;845.9792693;845.9792693
1199;0.936628087;0.08342751;234.1570218;125.141265;839.7017133;839.7017133
1198;0.961452755;0.094786338;240.3631888;142.179507;815.4573043;815.4573043
1187;0.934230824;0.107576764;233.557706;161.365146;792.077148;792.077148
1161;0.799487576;0.099343264;199.871894;149.014896;812.11321;812.11321
1141;0.705405089;0.069130207;176.3512723;103.6953105;860.9534173;860.9534173
1131;0.479494601;0.061330241;119.8736503;91.9953615;919.1309883;919.1309883
1126;0.274607443;0.055902735;68.65186075;83.8541025;973.4940368;973.4940368
1105;0.067056535;0.063207544;16.76413375;94.811316;993.4245503;993.4245503
1131;0.000351919;0.152162097;0.08797975;228.2431455;902.6688748;902.6688748
1323;0;0.204979864;0;307.469796;1015.530204;1015.530204
1376;0;0.258464894;0;387.697341;988.302659;988.302659
1308;0;0.42753463;0;641.301945;666.698055;666.698055
1176;0;0.522671757;0;784.0076355;391.9923645;391.9923645
1047;0;0.460238311;0;690.3574665;356.6425335;356.6425335
934;0;0.451359276;0;677.038914;256.961086;256.961086
868;0;0.390284833;0;585.4272495;282.5727505;282.5727505
845;0;0.394400293;0;591.6004395;253.3995605;253.3995605
841;0;0.353650524;0;530.475786;310.524214;310.524214
876;0.000193181;0.408807696;0.04829525;613.211544;262.7401608;262.7401608
967;0.050680093;0.605020546;12.67002325;907.530819;46.79915775;46.79915775
1053;0.24412835;0.638039409;61.0320875;957.0591135;34.908799;34.908799
1120;0.477999118;0.30539809;119.4997795;458.097135;542.4030855;542.4030855
1165;0.680663198;0.24666818;170.1657995;370.00227;624.8319305;624.8319305
1191;0.830803;0.220049404;207.70075;330.074106;653.225144;653.225144
1225;0.917185937;0.176622266;229.2964843;264.933399;730.7701168;730.7701168
1228;0.943410656;0.125316716;235.852664;187.975074;804.172262;804.172262
1220;0.891098466;0.100218264;222.7746165;150.327396;846.8979875;846.8979875
1207;0.825987008;0.094853965;206.496752;142.2809475;858.2223005;858.2223005
1203;0.690730221;0.104567789;172.6825553;156.8516835;873.4657613;873.4657613
1205;0.498262792;0.079613597;124.565698;119.4203955;961.0139065;961.0139065
1202;0.269052523;0.069892419;67.26313075;104.8386285;1029.898241;1029.898241
1173;0.08734894;0.111657284;21.837235;167.485926;983.676839;983.676839
1162;0.000770393;0.185187412;0.19259825;277.781118;884.0262838;884.0262838
1289;0;0.407738414;0;611.607621;677.392379;677.392379
1302;0;0.738523838;0;1107.785757;194.214243;194.214243
1195;0;0.870965231;0;1306.447847;-111.4478465;0
1063;0;0.897656396;0;1346.484594;-283.484594;0
1011;0;0.874838532;0;1312.257798;-301.257798;0
930;0;0.77062882;0;1155.94323;-225.94323;0
883;0;0.722455777;0;1083.683666;-200.6836655;0
853;0;0.56999164;0;854.98746;-1.98746;0
862;0;0.68136984;0;1022.05476;-160.05476;0
890;0.000275578;0.81191186;0.0688945;1217.86779;-327.9366845;0
967;0.05266998;0.819847188;13.167495;1229.770782;-275.938277;0
1038;0.247364738;0.710891766;61.8411845;1066.337649;-90.1788335;0
1162;0.478002144;0.410287343;119.500536;615.4310145;427.0684495;427.0684495
1309;0.677286159;0.456624935;169.3215398;684.9374025;454.7410578;454.7410578
1294;0.826225648;0.363553971;206.556412;545.3309565;542.1126315;542.1126315
1229;0.915316733;0.343938898;228.8291833;515.908347;484.2624698;484.2624698
1247;0.938104847;0.253160039;234.5262118;379.7400585;632.7337298;632.7337298
1245;0.91114898;0.278481312;227.787245;417.721968;599.490787;599.490787
1250;0.832997022;0.230254337;208.2492555;345.3815055;696.369239;696.369239
1261;0.686230044;0.271831732;171.557511;407.747598;681.694891;681.694891
1267;0.500252023;0.23398701;125.0630058;350.980515;790.9564793;790.9564793
1257;0.27180457;0.176773681;67.9511425;265.1605215;923.888336;923.888336
1228;0.086062568;0.226035853;21.515642;339.0537795;867.4305785;867.4305785
1205;0.000543133;0.396122382;0.13578325;594.183573;610.6806438;610.6806438
1342;0;0.685414269;0;1028.121404;313.8785965;313.8785965
1413;0;0.820544991;0;1230.817487;182.1825135;182.1825135
1357;0;0.776327587;0;1164.491381;192.5086195;192.5086195
1247;0;0.779069479;0;1168.604219;78.3957815;78.3957815
1111;0;0.623784003;0;935.6760045;175.3239955;175.3239955
992;0;0.397016633;0;595.5249495;396.4750505;396.4750505
